조사년월,동태코드,물가지수,가중치
2016-08-01,30212AA,95,1
2016-08-01,301142AA,100,1
2016-08-01,30114AA,100,1
2016-08-01,304123AA,83,1
2016-08-01,307125AA,97,1
2016-08-01,307124AA,103,1
2016-08-01,311132AA,98,1
2016-08-01,3051AA,89,1
2016-08-01,309112AA,80,1
2016-08-01,305112AA,86,1
2016-08-01,30911AA,82,1
2016-08-01,302145AA,94,1
2016-08-01,3057AA,96,1
2016-08-01,10141AA,114,1
2016-08-01,305114AA,97,1
2016-08-01,305122AA,74,1
2016-08-01,307211AA,84,1
2016-08-01,30952AA,97,1
2016-08-01,3096AA,94,1
2016-08-01,304122AA,77,1
2016-08-01,3093AA,88,1
2016-08-01,1014AA,118,1
2016-08-01,305611AA,96,1
2016-08-01,301AA,103,1
2016-08-01,30531AA,90,1
2016-08-01,309512AA,102,1
2016-08-01,31111AA,97,1
2016-08-01,30714AA,106,1
2016-08-01,31016AA,99,1
2016-08-01,310AA,97,1
2016-08-01,3101AA,97,1
2016-08-01,310161AA,96,1
2016-08-01,30551AA,86,1
2016-08-01,31115AA,96,1
2016-08-01,30712AA,98,1
2016-08-01,307121AA,90,1
2016-08-01,311121AA,98,1
2016-08-01,305811AA,91,1
2016-08-01,30932AA,94,1
2016-08-01,308142AA,0,1
2016-08-01,302211AA,91,1
2016-08-01,303221AA,95,1
2016-08-01,3072AA,95,1
2016-08-01,31011AA,95,1
2016-08-01,30711AA,91,1
2016-08-01,3081AA,96,1
2016-08-01,3071AA,98,1
2016-08-01,310163AA,99,1
2016-08-01,3091AA,82,1
2016-08-01,30941AA,94,1
2016-08-01,305212AA,94,1
2016-08-01,304131AA,90,1
2016-08-01,30581AA,91,1
2016-08-01,311151AA,96,1
2016-08-01,30561AA,96,1
2016-08-01,309212AA,0,1
2016-08-01,305411AA,95,1
2016-08-01,309513AA,94,1
2016-08-01,309521AA,100,1
2016-08-01,312121AA,0,1
2016-08-01,312112AA,100,1
2016-08-01,3131AA,96,1
2016-08-01,3056AA,93,1
2016-08-01,30921AA,88,1
2016-08-01,303AA,95,1
2016-08-01,313113AA,98,1
2016-08-01,313112AA,96,1
2016-08-01,309311AA,91,1
2016-08-01,310131AA,95,1
2016-08-01,31014AA,93,1
2016-08-01,3022AA,96,1
2016-08-01,3094AA,94,1
2016-08-01,310122AA,96,1
2016-08-01,10112AA,116,1
2016-08-01,101421AA,118,1
2016-08-01,307141AA,106,1
2016-08-01,30322AA,95,1
2016-08-01,3111AA,97,1
2016-08-01,312131AA,102,1
2016-08-01,101122AA,116,1
2016-08-01,308144AA,88,1
2016-08-01,30931AA,91,1
2016-08-01,311161AA,99,1
2016-08-01,311162AA,98,1
2016-08-01,307214AA,109,1
2016-08-01,302132AA,97,1
2016-08-01,307122AA,94,1
2016-08-01,31312AA,95,1
2016-08-01,30962AA,95,1
2016-08-01,307112AA,93,1
2016-08-01,30722AA,90,1
2016-08-01,309AA,88,1
2016-08-01,305211AA,92,1
2016-08-01,3052AA,93,1
2016-08-01,309413AA,94,1
2016-08-01,1011AA,116,1
2016-08-01,31113AA,98,1
2016-08-01,3011AA,104,1
2016-08-01,30624AA,97,1
2016-08-01,3053AA,90,1
2016-08-01,30951AA,100,1
2016-08-01,30117AA,95,1
2016-08-01,31124AA,99,1
2016-08-01,311256AA,98,1
2016-08-01,304AA,82,1
2016-08-01,308AA,96,1
2016-08-01,101411AA,114,1
2016-08-01,307AA,97,1
2016-08-01,308143AA,102,1
2016-08-01,305622AA,97,1
2016-08-01,309211AA,88,1
2016-08-01,307131AA,91,1
2016-08-01,30571AA,97,1
2016-08-01,305711AA,97,1
2016-08-01,310141AA,93,1
2016-08-01,302AA,99,1
2016-08-01,31112AA,98,1
2016-08-01,305311AA,90,1
2016-08-01,309612AA,90,1
2016-08-01,_AA,93,1
2016-08-01,312AA,98,1
2016-08-01,301121AA,116,1
2016-08-01,308113AA,0,1
2016-08-01,30563AA,90,1
2016-08-01,30131AA,98,1
2016-08-01,312113AA,99,1
2016-08-01,1AA,118,1
2016-08-01,30713AA,91,1
2016-08-01,31114AA,99,1
2016-08-01,305633AA,88,1
2016-08-01,302111AA,101,1
2016-08-01,301311AA,98,1
2016-08-01,311212AA,98,1
2016-08-01,307127AA,100,1
2016-08-01,308146AA,97,1
2016-08-01,306221AA,90,1
2016-08-01,307213AA,105,1
2016-08-01,310153AA,98,1
2016-08-01,310124AA,0,1
2016-08-01,30721AA,100,1
2016-08-01,310121AA,98,1
2016-08-01,311211AA,98,1
2016-08-01,31015AA,97,1
2016-08-01,31125AA,98,1
2016-08-01,304125AA,81,1
2016-08-01,31122AA,97,1
2016-08-01,30512AA,74,1
2016-08-01,31211AA,98,1
2016-08-01,31212AA,0,1
2016-08-01,312111AA,98,1
2016-08-01,3AA,93,1
2016-08-01,305631AA,103,1
2016-08-01,30562AA,97,1
2016-08-01,302213AA,0,1
2016-08-01,307222AA,91,1
2016-08-01,311111AA,97,1
2016-08-01,30811AA,97,1
2016-08-01,308112AA,97,1
2016-08-01,305722AA,95,1
2016-08-01,31012AA,95,1
2016-08-01,31013AA,95,1
2016-08-01,306AA,94,1
2016-08-01,309522AA,95,1
2016-08-01,310123AA,94,1
2016-08-01,30511AA,92,1
2016-08-01,310151AA,97,1
2016-08-01,3062AA,94,1
2016-08-01,3054AA,95,1
2016-08-01,311241AA,99,1
2016-08-01,30413AA,73,1
2016-08-01,30521AA,93,1
2016-08-01,309611AA,97,1
2016-08-01,305AA,91,1
2016-08-01,312132AA,98,1
2016-08-01,3013AA,98,1
2016-08-01,307113AA,90,1
2016-08-01,30541AA,95,1
2016-08-01,304124AA,82,1
2016-08-01,3041AA,82,1
2016-08-01,304132AA,56,1
2016-08-01,30814AA,96,1
2016-08-01,30961AA,94,1
2016-08-01,309622AA,0,1
2016-08-01,31213AA,99,1
2016-08-01,30214AA,101,1
2016-08-01,302123AA,96,1
2016-08-01,30115AA,103,1
2016-08-01,313126AA,95,1
2016-08-01,309321AA,94,1
2016-08-01,3092AA,88,1
2016-08-01,306243AA,97,1
2016-08-01,307221AA,88,1
2016-08-01,302133AA,93,1
2016-08-01,304126AA,82,1
2016-08-01,305111AA,96,1
2016-08-01,305621AA,97,1
2016-08-01,30211AA,101,1
2016-08-01,30622AA,90,1
2016-08-01,30221AA,96,1
2016-08-01,30213AA,94,1
2016-08-01,310111AA,95,1
2016-08-01,3112AA,98,1
2016-08-01,309111AA,97,1
2016-08-01,304121AA,75,1
2016-08-01,30412AA,82,1
2016-08-01,3121AA,98,1
2016-08-01,302214AA,98,1
2016-08-01,30112AA,116,1
2016-08-01,311AA,98,1
2016-08-01,3058AA,91,1
2016-08-01,30572AA,92,1
2016-08-01,3032AA,95,1
2016-08-01,307215AA,74,1
2016-08-01,301173AA,95,1
2016-08-01,31121AA,98,1
2016-08-01,313AA,96,1
2016-08-01,305511AA,86,1
2016-08-01,302121AA,94,1
2016-08-01,301152AA,103,1
2016-08-01,311242AA,98,1
2016-08-01,311221AA,97,1
2016-08-01,305113AA,92,1
2016-08-01,31311AA,97,1
2016-08-01,3095AA,100,1
2016-08-01,311141AA,99,1
2016-08-01,302141AA,102,1
2016-08-01,3055AA,86,1
2016-09-01,309622AA,0,1
2016-09-01,31213AA,98,1
2016-09-01,30214AA,102,1
2016-09-01,302123AA,95,1
2016-09-01,30115AA,102,1
2016-09-01,30521AA,92,1
2016-09-01,313126AA,95,1
2016-09-01,309321AA,93,1
2016-09-01,3092AA,94,1
2016-09-01,306243AA,96,1
2016-09-01,307221AA,87,1
2016-09-01,302133AA,93,1
2016-09-01,304126AA,86,1
2016-09-01,305111AA,102,1
2016-09-01,305621AA,94,1
2016-09-01,30211AA,102,1
2016-09-01,30622AA,89,1
2016-09-01,30221AA,96,1
2016-09-01,30213AA,94,1
2016-09-01,310111AA,95,1
2016-09-01,3112AA,98,1
2016-09-01,309111AA,96,1
2016-09-01,312131AA,102,1
2016-09-01,101122AA,101,1
2016-09-01,308144AA,88,1
2016-09-01,304121AA,79,1
2016-09-01,30412AA,85,1
2016-09-01,3121AA,98,1
2016-09-01,302214AA,98,1
2016-09-01,30112AA,116,1
2016-09-01,311AA,97,1
2016-09-01,3058AA,90,1
2016-09-01,30572AA,92,1
2016-09-01,3032AA,94,1
2016-09-01,301173AA,95,1
2016-09-01,31121AA,98,1
2016-09-01,313AA,96,1
2016-09-01,305511AA,84,1
2016-09-01,307215AA,82,1
2016-09-01,302121AA,94,1
2016-09-01,301152AA,102,1
2016-09-01,311242AA,98,1
2016-09-01,311221AA,96,1
2016-09-01,312AA,98,1
2016-09-01,301121AA,116,1
2016-09-01,308113AA,0,1
2016-09-01,30563AA,91,1
2016-09-01,30131AA,97,1
2016-09-01,312113AA,99,1
2016-09-01,1AA,107,1
2016-09-01,30713AA,91,1
2016-09-01,31114AA,99,1
2016-09-01,305633AA,90,1
2016-09-01,302111AA,102,1
2016-09-01,301311AA,97,1
2016-09-01,311212AA,98,1
2016-09-01,307127AA,100,1
2016-09-01,308146AA,97,1
2016-09-01,306221AA,89,1
2016-09-01,307213AA,107,1
2016-09-01,310153AA,97,1
2016-09-01,310124AA,0,1
2016-09-01,30721AA,100,1
2016-09-01,310121AA,98,1
2016-09-01,311211AA,98,1
2016-09-01,305114AA,98,1
2016-09-01,305122AA,74,1
2016-09-01,307211AA,83,1
2016-09-01,31015AA,97,1
2016-09-01,31125AA,97,1
2016-09-01,304125AA,82,1
2016-09-01,31122AA,96,1
2016-09-01,30512AA,74,1
2016-09-01,31211AA,98,1
2016-09-01,31212AA,0,1
2016-09-01,312111AA,98,1
2016-09-01,3AA,93,1
2016-09-01,305631AA,103,1
2016-09-01,30562AA,96,1
2016-09-01,302213AA,0,1
2016-09-01,307222AA,91,1
2016-09-01,311111AA,96,1
2016-09-01,30811AA,97,1
2016-09-01,308112AA,97,1
2016-09-01,305722AA,95,1
2016-09-01,31012AA,94,1
2016-09-01,311141AA,99,1
2016-09-01,302141AA,103,1
2016-09-01,3055AA,84,1
2016-09-01,310123AA,93,1
2016-09-01,30511AA,93,1
2016-09-01,310151AA,97,1
2016-09-01,3062AA,93,1
2016-09-01,3054AA,94,1
2016-09-01,311241AA,99,1
2016-09-01,30413AA,76,1
2016-09-01,309611AA,97,1
2016-09-01,305AA,91,1
2016-09-01,312132AA,98,1
2016-09-01,3013AA,97,1
2016-09-01,307113AA,93,1
2016-09-01,30541AA,94,1
2016-09-01,304124AA,83,1
2016-09-01,3041AA,84,1
2016-09-01,304132AA,62,1
2016-09-01,30814AA,95,1
2016-09-01,30961AA,94,1
2016-09-01,305411AA,94,1
2016-09-01,309513AA,94,1
2016-09-01,309521AA,99,1
2016-09-01,312121AA,0,1
2016-09-01,312112AA,99,1
2016-09-01,3131AA,96,1
2016-09-01,3056AA,93,1
2016-09-01,30921AA,94,1
2016-09-01,303AA,94,1
2016-09-01,313113AA,97,1
2016-09-01,313112AA,95,1
2016-09-01,309311AA,91,1
2016-09-01,310131AA,95,1
2016-09-01,31014AA,93,1
2016-09-01,3022AA,96,1
2016-09-01,3094AA,93,1
2016-09-01,310122AA,96,1
2016-09-01,10112AA,101,1
2016-09-01,101421AA,108,1
2016-09-01,307141AA,104,1
2016-09-01,30322AA,94,1
2016-09-01,3111AA,97,1
2016-09-01,304128AA,119,1
2016-09-01,309412AA,94,1
2016-09-01,101AA,107,1
2016-09-01,30931AA,91,1
2016-09-01,311161AA,98,1
2016-09-01,311162AA,97,1
2016-09-01,307214AA,107,1
2016-09-01,302132AA,96,1
2016-09-01,307122AA,93,1
2016-09-01,31312AA,95,1
2016-09-01,30962AA,89,1
2016-09-01,307112AA,89,1
2016-09-01,30722AA,89,1
2016-09-01,309AA,90,1
2016-09-01,305211AA,91,1
2016-09-01,3052AA,92,1
2016-09-01,309413AA,94,1
2016-09-01,1011AA,101,1
2016-09-01,31113AA,98,1
2016-09-01,3011AA,104,1
2016-09-01,30624AA,96,1
2016-09-01,305113AA,92,1
2016-09-01,31311AA,96,1
2016-09-01,3095AA,98,1
2016-09-01,31124AA,98,1
2016-09-01,311256AA,97,1
2016-09-01,304AA,84,1
2016-09-01,308AA,95,1
2016-09-01,101411AA,114,1
2016-09-01,307AA,97,1
2016-09-01,308143AA,102,1
2016-09-01,305622AA,97,1
2016-09-01,309211AA,94,1
2016-09-01,307131AA,91,1
2016-09-01,30571AA,96,1
2016-09-01,305711AA,96,1
2016-09-01,310141AA,93,1
2016-09-01,302AA,99,1
2016-09-01,31112AA,98,1
2016-09-01,305311AA,92,1
2016-09-01,309612AA,90,1
2016-09-01,_AA,93,1
2016-09-01,307121AA,91,1
2016-09-01,311121AA,98,1
2016-09-01,305811AA,90,1
2016-09-01,3053AA,92,1
2016-09-01,30951AA,98,1
2016-09-01,30117AA,95,1
2016-09-01,31116AA,97,1
2016-09-01,311131AA,98,1
2016-09-01,10142AA,108,1
2016-09-01,3021AA,100,1
2016-09-01,302142AA,100,1
2016-09-01,30212AA,95,1
2016-09-01,301142AA,103,1
2016-09-01,30114AA,103,1
2016-09-01,304123AA,84,1
2016-09-01,307125AA,98,1
2016-09-01,307124AA,98,1
2016-09-01,311132AA,97,1
2016-09-01,3051AA,90,1
2016-09-01,309112AA,80,1
2016-09-01,305112AA,86,1
2016-09-01,30911AA,82,1
2016-09-01,302145AA,94,1
2016-09-01,3057AA,95,1
2016-09-01,10141AA,114,1
2016-09-01,30952AA,97,1
2016-09-01,3096AA,94,1
2016-09-01,304122AA,82,1
2016-09-01,3093AA,88,1
2016-09-01,1014AA,109,1
2016-09-01,305611AA,95,1
2016-09-01,301AA,103,1
2016-09-01,30531AA,92,1
2016-09-01,309512AA,98,1
2016-09-01,31111AA,96,1
2016-09-01,30714AA,104,1
2016-09-01,31016AA,99,1
2016-09-01,310AA,96,1
2016-09-01,3101AA,96,1
2016-09-01,310161AA,96,1
2016-09-01,30551AA,84,1
2016-09-01,31115AA,96,1
2016-09-01,30712AA,98,1
2016-09-01,31013AA,95,1
2016-09-01,306AA,93,1
2016-09-01,309522AA,94,1
2016-09-01,30932AA,93,1
2016-09-01,308142AA,0,1
2016-09-01,302211AA,91,1
2016-09-01,303221AA,94,1
2016-09-01,3072AA,95,1
2016-09-01,31011AA,95,1
2016-09-01,30711AA,91,1
2016-09-01,3081AA,95,1
2016-09-01,3071AA,98,1
2016-09-01,310163AA,99,1
2016-09-01,3091AA,82,1
2016-09-01,30941AA,93,1
2016-09-01,305212AA,96,1
2016-09-01,304131AA,90,1
2016-09-01,30581AA,90,1
2016-09-01,311151AA,96,1
2016-09-01,30561AA,95,1
2016-09-01,309212AA,0,1
2016-10-01,313126AA,97,1
2016-10-01,309321AA,95,1
2016-10-01,3092AA,102,1
2016-10-01,306243AA,98,1
2016-10-01,307221AA,89,1
2016-10-01,302133AA,92,1
2016-10-01,304126AA,97,1
2016-10-01,305621AA,96,1
2016-10-01,30211AA,103,1
2016-10-01,30622AA,91,1
2016-10-01,30221AA,98,1
2016-10-01,30213AA,94,1
2016-10-01,310111AA,97,1
2016-10-01,3112AA,99,1
2016-10-01,309111AA,98,1
2016-10-01,312131AA,103,1
2016-10-01,305111AA,104,1
2016-10-01,101122AA,93,1
2016-10-01,308144AA,89,1
2016-10-01,304121AA,90,1
2016-10-01,30412AA,95,1
2016-10-01,3121AA,100,1
2016-10-01,302214AA,100,1
2016-10-01,30112AA,116,1
2016-10-01,311AA,98,1
2016-10-01,3058AA,92,1
2016-10-01,30572AA,93,1
2016-10-01,3032AA,95,1
2016-10-01,301173AA,97,1
2016-10-01,31121AA,98,1
2016-10-01,313AA,97,1
2016-10-01,305511AA,87,1
2016-10-01,307215AA,82,1
2016-10-01,302121AA,96,1
2016-10-01,301152AA,103,1
2016-10-01,311242AA,100,1
2016-10-01,311221AA,98,1
2016-10-01,305113AA,94,1
2016-10-01,31311AA,98,1
2016-10-01,3095AA,101,1
2016-10-01,311141AA,100,1
2016-10-01,302141AA,102,1
2016-10-01,3055AA,87,1
2016-10-01,309612AA,90,1
2016-10-01,30131AA,99,1
2016-10-01,312113AA,101,1
2016-10-01,312AA,100,1
2016-10-01,1AA,111,1
2016-10-01,30713AA,95,1
2016-10-01,31114AA,100,1
2016-10-01,305633AA,91,1
2016-10-01,302111AA,103,1
2016-10-01,301311AA,99,1
2016-10-01,311212AA,98,1
2016-10-01,307127AA,102,1
2016-10-01,308146AA,95,1
2016-10-01,306221AA,91,1
2016-10-01,307213AA,111,1
2016-10-01,310153AA,98,1
2016-10-01,310124AA,0,1
2016-10-01,30721AA,100,1
2016-10-01,310121AA,99,1
2016-10-01,311211AA,100,1
2016-10-01,305114AA,102,1
2016-10-01,305122AA,82,1
2016-10-01,307211AA,85,1
2016-10-01,31015AA,97,1
2016-10-01,31125AA,99,1
2016-10-01,304125AA,93,1
2016-10-01,31122AA,98,1
2016-10-01,30512AA,82,1
2016-10-01,31211AA,100,1
2016-10-01,31212AA,0,1
2016-10-01,312111AA,99,1
2016-10-01,3AA,97,1
2016-10-01,305631AA,104,1
2016-10-01,30562AA,97,1
2016-10-01,302213AA,0,1
2016-10-01,307222AA,93,1
2016-10-01,311111AA,95,1
2016-10-01,30811AA,98,1
2016-10-01,308112AA,98,1
2016-10-01,305722AA,96,1
2016-10-01,31012AA,95,1
2016-10-01,31013AA,98,1
2016-10-01,306AA,95,1
2016-10-01,309522AA,96,1
2016-10-01,310123AA,94,1
2016-10-01,30511AA,95,1
2016-10-01,310151AA,97,1
2016-10-01,3062AA,95,1
2016-10-01,3054AA,95,1
2016-10-01,311241AA,100,1
2016-10-01,30413AA,78,1
2016-10-01,309611AA,98,1
2016-10-01,305AA,94,1
2016-10-01,312132AA,99,1
2016-10-01,3013AA,99,1
2016-10-01,307113AA,92,1
2016-10-01,30541AA,95,1
2016-10-01,304124AA,93,1
2016-10-01,3041AA,94,1
2016-10-01,304132AA,63,1
2016-10-01,30814AA,96,1
2016-10-01,302123AA,93,1
2016-10-01,30115AA,103,1
2016-10-01,30521AA,96,1
2016-10-01,309521AA,101,1
2016-10-01,30961AA,95,1
2016-10-01,309622AA,0,1
2016-10-01,31213AA,100,1
2016-10-01,30214AA,102,1
2016-10-01,312112AA,101,1
2016-10-01,3131AA,97,1
2016-10-01,3056AA,94,1
2016-10-01,30921AA,102,1
2016-10-01,303AA,95,1
2016-10-01,313113AA,99,1
2016-10-01,313112AA,97,1
2016-10-01,309212AA,0,1
2016-10-01,310131AA,98,1
2016-10-01,31014AA,95,1
2016-10-01,3022AA,98,1
2016-10-01,3094AA,93,1
2016-10-01,310122AA,97,1
2016-10-01,10112AA,93,1
2016-10-01,101421AA,117,1
2016-10-01,307141AA,106,1
2016-10-01,309311AA,93,1
2016-10-01,30322AA,95,1
2016-10-01,3111AA,98,1
2016-10-01,304128AA,124,1
2016-10-01,309412AA,93,1
2016-10-01,101AA,111,1
2016-10-01,30931AA,93,1
2016-10-01,311161AA,99,1
2016-10-01,311162AA,98,1
2016-10-01,307214AA,103,1
2016-10-01,302132AA,97,1
2016-10-01,307122AA,94,1
2016-10-01,31312AA,97,1
2016-10-01,30962AA,91,1
2016-10-01,307112AA,90,1
2016-10-01,30722AA,91,1
2016-10-01,305211AA,95,1
2016-10-01,3052AA,96,1
2016-10-01,309413AA,94,1
2016-10-01,1011AA,93,1
2016-10-01,31113AA,96,1
2016-10-01,3011AA,105,1
2016-10-01,30624AA,98,1
2016-10-01,3053AA,93,1
2016-10-01,30951AA,101,1
2016-10-01,30117AA,97,1
2016-10-01,31124AA,99,1
2016-10-01,304AA,94,1
2016-10-01,308AA,96,1
2016-10-01,101411AA,117,1
2016-10-01,307AA,98,1
2016-10-01,308143AA,103,1
2016-10-01,309211AA,102,1
2016-10-01,309AA,95,1
2016-10-01,307131AA,95,1
2016-10-01,305622AA,98,1
2016-10-01,30571AA,97,1
2016-10-01,305711AA,97,1
2016-10-01,310141AA,95,1
2016-10-01,302AA,99,1
2016-10-01,311256AA,99,1
2016-10-01,31112AA,99,1
2016-10-01,305311AA,93,1
2016-10-01,312121AA,0,1
2016-10-01,_AA,97,1
2016-10-01,301121AA,116,1
2016-10-01,308113AA,0,1
2016-10-01,30563AA,92,1
2016-10-01,31116AA,99,1
2016-10-01,311131AA,100,1
2016-10-01,10142AA,117,1
2016-10-01,3021AA,99,1
2016-10-01,302142AA,101,1
2016-10-01,30212AA,95,1
2016-10-01,301142AA,112,1
2016-10-01,30114AA,112,1
2016-10-01,304123AA,94,1
2016-10-01,307125AA,101,1
2016-10-01,307124AA,76,1
2016-10-01,311132AA,92,1
2016-10-01,3051AA,93,1
2016-10-01,309112AA,85,1
2016-10-01,305112AA,90,1
2016-10-01,30911AA,87,1
2016-10-01,302145AA,95,1
2016-10-01,3057AA,96,1
2016-10-01,10141AA,117,1
2016-10-01,30952AA,98,1
2016-10-01,3096AA,95,1
2016-10-01,304122AA,90,1
2016-10-01,3093AA,90,1
2016-10-01,1014AA,117,1
2016-10-01,305611AA,96,1
2016-10-01,301AA,104,1
2016-10-01,30531AA,93,1
2016-10-01,309512AA,103,1
2016-10-01,31111AA,95,1
2016-10-01,30714AA,106,1
2016-10-01,31016AA,100,1
2016-10-01,310AA,97,1
2016-10-01,3101AA,97,1
2016-10-01,310161AA,97,1
2016-10-01,30551AA,87,1
2016-10-01,31115AA,98,1
2016-10-01,30712AA,98,1
2016-10-01,307121AA,92,1
2016-10-01,311121AA,99,1
2016-10-01,305811AA,92,1
2016-10-01,30932AA,95,1
2016-10-01,308142AA,0,1
2016-10-01,302211AA,92,1
2016-10-01,303221AA,95,1
2016-10-01,3072AA,95,1
2016-10-01,31011AA,97,1
2016-10-01,30711AA,91,1
2016-10-01,3081AA,96,1
2016-10-01,3071AA,99,1
2016-10-01,310163AA,100,1
2016-10-01,3091AA,87,1
2016-10-01,30941AA,93,1
2016-10-01,305212AA,101,1
2016-10-01,304131AA,93,1
2016-10-01,30581AA,92,1
2016-10-01,311151AA,98,1
2016-10-01,30561AA,96,1
2016-10-01,305411AA,95,1
2016-10-01,309513AA,94,1
2016-11-01,305112AA,94,1
2016-11-01,30911AA,91,1
2016-11-01,302145AA,98,1
2016-11-01,3057AA,99,1
2016-11-01,30322AA,98,1
2016-11-01,3111AA,100,1
2016-11-01,304128AA,134,1
2016-11-01,309412AA,96,1
2016-11-01,31116AA,101,1
2016-11-01,311131AA,100,1
2016-11-01,10142AA,122,1
2016-11-01,3021AA,103,1
2016-11-01,302142AA,104,1
2016-11-01,30212AA,97,1
2016-11-01,301142AA,118,1
2016-11-01,30114AA,118,1
2016-11-01,304123AA,91,1
2016-11-01,307125AA,110,1
2016-11-01,307124AA,70,1
2016-11-01,311132AA,94,1
2016-11-01,3051AA,98,1
2016-11-01,309112AA,90,1
2016-11-01,310121AA,103,1
2016-11-01,311211AA,103,1
2016-11-01,305114AA,115,1
2016-11-01,305122AA,84,1
2016-11-01,10141AA,117,1
2016-11-01,30952AA,101,1
2016-11-01,3096AA,97,1
2016-11-01,304122AA,88,1
2016-11-01,3093AA,92,1
2016-11-01,1014AA,121,1
2016-11-01,305611AA,99,1
2016-11-01,301AA,107,1
2016-11-01,30531AA,98,1
2016-11-01,309512AA,99,1
2016-11-01,31111AA,99,1
2016-11-01,30714AA,111,1
2016-11-01,31016AA,101,1
2016-11-01,310AA,101,1
2016-11-01,3101AA,101,1
2016-11-01,310161AA,100,1
2016-11-01,30551AA,90,1
2016-11-01,31115AA,100,1
2016-11-01,30712AA,103,1
2016-11-01,307121AA,97,1
2016-11-01,311121AA,102,1
2016-11-01,305811AA,95,1
2016-11-01,30932AA,97,1
2016-11-01,308142AA,0,1
2016-11-01,302211AA,95,1
2016-11-01,303221AA,98,1
2016-11-01,3072AA,104,1
2016-11-01,31011AA,100,1
2016-11-01,30711AA,101,1
2016-11-01,3081AA,99,1
2016-11-01,3071AA,105,1
2016-11-01,310163AA,101,1
2016-11-01,3091AA,91,1
2016-11-01,30941AA,95,1
2016-11-01,305212AA,119,1
2016-11-01,304131AA,96,1
2016-11-01,30581AA,95,1
2016-11-01,311151AA,100,1
2016-11-01,30561AA,99,1
2016-11-01,305411AA,97,1
2016-11-01,309513AA,97,1
2016-11-01,309521AA,103,1
2016-11-01,312121AA,0,1
2016-11-01,312112AA,104,1
2016-11-01,3131AA,101,1
2016-11-01,3056AA,96,1
2016-11-01,30921AA,110,1
2016-11-01,303AA,98,1
2016-11-01,313113AA,102,1
2016-11-01,313112AA,100,1
2016-11-01,309212AA,0,1
2016-11-01,310131AA,101,1
2016-11-01,31014AA,102,1
2016-11-01,3022AA,101,1
2016-11-01,3094AA,95,1
2016-11-01,310122AA,100,1
2016-11-01,10112AA,90,1
2016-11-01,101421AA,122,1
2016-11-01,307141AA,111,1
2016-11-01,309311AA,96,1
2016-11-01,309111AA,100,1
2016-11-01,312131AA,105,1
2016-11-01,305111AA,102,1
2016-11-01,101122AA,90,1
2016-11-01,101AA,113,1
2016-11-01,30931AA,96,1
2016-11-01,311161AA,103,1
2016-11-01,311162AA,101,1
2016-11-01,307214AA,104,1
2016-11-01,302132AA,99,1
2016-11-01,307122AA,99,1
2016-11-01,31312AA,100,1
2016-11-01,30962AA,94,1
2016-11-01,307112AA,106,1
2016-11-01,30722AA,98,1
2016-11-01,305211AA,101,1
2016-11-01,3052AA,103,1
2016-11-01,309413AA,97,1
2016-11-01,1011AA,90,1
2016-11-01,31113AA,97,1
2016-11-01,3011AA,108,1
2016-11-01,30624AA,101,1
2016-11-01,3053AA,98,1
2016-11-01,30951AA,99,1
2016-11-01,30117AA,100,1
2016-11-01,31124AA,102,1
2016-11-01,304AA,92,1
2016-11-01,308AA,99,1
2016-11-01,101411AA,117,1
2016-11-01,307AA,104,1
2016-11-01,308143AA,106,1
2016-11-01,305622AA,100,1
2016-11-01,309211AA,110,1
2016-11-01,309AA,100,1
2016-11-01,307131AA,100,1
2016-11-01,30571AA,99,1
2016-11-01,305711AA,99,1
2016-11-01,310141AA,102,1
2016-11-01,302AA,102,1
2016-11-01,311256AA,102,1
2016-11-01,31112AA,102,1
2016-11-01,305311AA,98,1
2016-11-01,309612AA,91,1
2016-11-01,_AA,100,1
2016-11-01,301121AA,115,1
2016-11-01,308113AA,0,1
2016-11-01,30563AA,95,1
2016-11-01,30131AA,102,1
2016-11-01,312113AA,105,1
2016-11-01,312AA,102,1
2016-11-01,1AA,113,1
2016-11-01,30713AA,100,1
2016-11-01,31114AA,102,1
2016-11-01,305633AA,92,1
2016-11-01,302111AA,106,1
2016-11-01,301311AA,102,1
2016-11-01,311212AA,99,1
2016-11-01,307127AA,111,1
2016-11-01,308146AA,97,1
2016-11-01,306221AA,92,1
2016-11-01,307213AA,129,1
2016-11-01,310153AA,102,1
2016-11-01,310124AA,0,1
2016-11-01,30721AA,109,1
2016-11-01,307211AA,101,1
2016-11-01,31015AA,102,1
2016-11-01,31125AA,102,1
2016-11-01,304125AA,89,1
2016-11-01,31122AA,99,1
2016-11-01,30512AA,84,1
2016-11-01,31211AA,102,1
2016-11-01,31212AA,0,1
2016-11-01,312111AA,102,1
2016-11-01,3AA,100,1
2016-11-01,305631AA,110,1
2016-11-01,30562AA,99,1
2016-11-01,302213AA,0,1
2016-11-01,307222AA,98,1
2016-11-01,311111AA,99,1
2016-11-01,30811AA,102,1
2016-11-01,308112AA,102,1
2016-11-01,305722AA,99,1
2016-11-01,31012AA,98,1
2016-11-01,31013AA,101,1
2016-11-01,306AA,97,1
2016-11-01,309522AA,99,1
2016-11-01,310123AA,97,1
2016-11-01,30511AA,101,1
2016-11-01,310151AA,102,1
2016-11-01,3062AA,97,1
2016-11-01,3054AA,97,1
2016-11-01,311241AA,101,1
2016-11-01,30413AA,86,1
2016-11-01,309611AA,101,1
