title,channel_name,views,subs,publish_time,channel_id,video_id
선진뷰티사이언스(086710)... 화장품 소비 회복 속 실적 개선 기대_알파 공략주 (20220415),이데일리TV,414,149000,2022-04-15T01:46:31Z,UC8Sv6O3Ux8ePVqorx8aOBMg,NQAFRJRZ8zE
VALENTINO BEAUTY 발렌티노 뷰티 정식오픈??  클러치부터 쿠션 립스틱까지💋 GO-CUSHION + ROSSO VALENTINO+GO CLUTCH,Hyun Woo TV.현우티비,35250,82900,2022-05-16T01:00:10Z,UCdsc9zU2no6xxBvCYZLBISg,pK3BcBcYAjY
"뭘 고민해? 역대급 존예임🌸 요청 폭주!! 신상 뷰티템 팩폭리뷰🔍 (자빈드 블룸 파데, 라카 프루티, 에뛰드 로아커, 컬러그램 톤업 선쿠션/봄웜 팔레트/블러셔) | 광고❌",HOONION,74534,292000,2022-04-09T12:28:43Z,UC3ZQbE9FKR8TwHYqTNcIXQQ,HHRLZxo64cM
[메이플] 2022년 뷰티어워즈의 강력 후보는..?,온앤온,40166,49500,2022-04-12T15:44:42Z,UCop7QCLcdzTpcYZzMu1mFAg,qKV702d_WlY
[경수진X아이블뷰티] 라이프스타일에 따른 8가지 앰플 솔루션,아이블뷰티 I'VEL BEAUTY,328,12,2022-04-14T00:36:02Z,UCvewvgbXd7-umFiZ5eBw6Cw,YsYP7VZazpM
캘리포니아 아몬드 협회 GIF ③  뷰티간식 아몬드 – Vitamin E편(블루),California Almonds,59069,9480,2022-04-20T16:56:56Z,UCi8_3nuufYI1XHdBxILlIAw,tScV_EvZjiI
[뷰티스트림] 2022 S/S 트렌드,Shiseido Professional Korea,149,1490,2022-04-19T02:38:33Z,UCKC1nQjWXcclPqf1hX9jzOw,4O9RBpLacSk
[랜선뷰티] 5분밖에 주어지지 않았다면 메이크업? 패션? 당신의 선택은?!,Kstar,184,,2022-05-19T08:56:47Z,UCAIAn1gmUWEukE2e5BQ0Zew,G3RrygU2qtk
[DARA] 다라의 뷰티 클리닉 오픈!💄 with LG Pra.L,DARA TV,40906,1340000,2022-04-08T10:00:21Z,UCX4uTPyZkp1d0ogkNNp8LtA,gJzQkV1o6zo
(ENG) 그리스 로마 신화 최고의 여신은? [겟잇뷰티 TALK+] EP.14,tvN D STUDIO,349162,1890000,2022-04-26T10:00:21Z,UCLQ_lTDcNOj7VzNeW0kZ17w,OW5icp_kEw8
뷰티 프랜차이즈 200개 창업의 신화! 뷰티 다룸 의 CEO! 김다은 대표의 창업 스토리!,BEAUTY DARUM,149,6,2022-04-06T08:10:04Z,UCT0bcwuIn_d9ozImOVMi0vQ,qPuma3qVEyk
2022 대구 국제뷰티엑스포 박람회 라이콘왁싱&amp;제모미인+더제이비 #쇼츠 #shorts,더제이비TV -thejb,293,15100,2022-05-21T03:15:00Z,UC-g2wvDY6FwUOxMAveT0MgA,IEAT3Ch9018
진짜로 효과가 있는 널리 퍼진 뷰티 팁! 쉬운 뷰티 팁과 화장 트릭,5 분 Tricks,19359,3860000,2022-04-09T08:00:25Z,UC03jtg6Imz882ZCPnB7bZ0w,fJ9f43SWIbA
뷰티와 거리가 먼 브이로그,Sohyunism,1054,2800,2022-05-22T04:23:42Z,UCfzMYCnvV4Yxd0AEqyVIExQ,1iSLIa9gYTA
"😲바이러스 하나 때문에 뷰티 트렌드가 이렇게 바뀌었다고..? ㄷㄷ l 화장품, 브랜드, 랭킹 l 2022 1분기, 빅데이터, 리포트",바이브VAIV,251,1700,2022-04-26T08:00:11Z,UCe-PKPEl2nkwrC__8Qy1HUg,LAITsjFZtMM
"sub) 메이크업샵 ASMR 아나운서 전문샵에서 아나운서 느낌의 헤어,메이크업 받아봤어요! (ft.다교)",뷰티숨BEAUTYSOOM,200441,133000,2022-04-27T15:01:36Z,UCLyq1gz11P-IYFmP093JaAw,caOhWCadxz8
"(ENG) 립 틴트 최강자전 (feat.아스트로), 그리고 한승연의 첫 왓츠인마이백 [겟잇뷰티 CLEAN] EP.16",tvN D STUDIO,405665,1890000,2022-05-05T10:00:34Z,UCLQ_lTDcNOj7VzNeW0kZ17w,xh-Qd-afIdw
"글로벌 6인조 걸그룹 (한국,일본,태국,베트남) 뷰티박스(BEAUPTY BOX) - Rat A Tat, 받아줄래?!(Take My Heart?!)(뷰티박스 걸그룹, 뷰티박스 소리)",신호등TV,222,90700,2022-04-24T10:37:55Z,UCPyB2dM9IIOMh1ctuybi3PA,eh1owsd5T_M
"의외로 성형하면 대박날 얼굴이라고? 무쌍 뷰티유튜버 눈, 코, 지방이식으로 대박 도전???💜[쀼]",쀼TV,3707,74700,2022-05-04T11:00:00Z,UC6hkgThmmzaVp86BupHzDHA,0C087rJmMDg
[뷰티앤부티 시즌7] 시원+탄산!!! 뿌리는 형식의 신개념 스프레이 패드,뷰티앤부티,374,,2022-05-09T07:30:58Z,UC4f3wmVRxNCH1-psmAq_EdA,UKIcszbfHKA
"믹염부터 추천코디까지 모든게 담긴, 「2022 뷰티어워즈」 성형 &amp; 헤어 완벽 코디공략｜메이플스토리",뽀꿈,24262,,2022-05-11T17:25:29Z,UCTDBdmaY4m3ipZaLiYA6FWg,_GTQ7HV6erg
재짱이한테 좋은 향 난다. 내 취향♥ㅣ뷰티쁠(BEAUTY+),beautypl,5511,102000,2022-05-17T09:00:32Z,UCRWssU-cbbCmyujhQhWBZmA,vJWm47vqazU
"[랜선뷰티] 소개팅자리, 눈&amp;입술 중 하나만 하고 나갈 수 있다면 당신의 선택은?!",Kstar,114,,2022-05-04T12:00:20Z,UCAIAn1gmUWEukE2e5BQ0Zew,O7btENkfgiM
[ENG SUB][제작비지원] 펭수의 쌩얼도 지키고.. 지구도 지켜줄 제품을 찾았습니다  *이벤트있음,Harper's BAZAAR Korea,548526,114000,2022-04-25T12:00:43Z,UCcwtrNEHqIKU_1-w6Se1i_w,-a5mnxFLcnw
직장인 브이로그 | 어쩌다 뷰티PD | 프로필 촬영 | 요즘 읽는 책 | 과거 털기&amp;도피 유학까지 생각했던(...),유네린NERIN,85810,232000,2022-04-24T11:51:55Z,UCpGmwseGcRtyG8GxRmozKPA,DoGO8iPS1F4
[뷰티/패션] 쌩얼 공개! 구 올리브영 알바 2년 경력의 직장인 데일리 메이크업,슬튜디오,44410,6190,2022-05-17T09:00:01Z,UC-tZfKgKXlMXVehMxz_-lqA,1bZlAldkVpQ
[직캠/4K] 뷰티박스 ♬Rat a Tat #BEAUTYBOX #뷰티박스직캠 #뷰티박스순천 #순천만국제정원박람회축하쇼,여수MBC Music+(Kpop&Trot),558,667000,2022-05-02T11:00:18Z,UCwIiyFphTd-eTeLBvh8riNw,jZZecQ5PVfo
"청담스파 다녀옴, 드디어자른 레이어드컷 ✂️ Vlog [인도네시아 뷰티유튜버 언니네집들이, 여의도에서 밥먹고 한강 오리배까지 ...??]",유리숍Urishop,17028,174000,2022-05-13T13:03:59Z,UCceUWPM7SkvOmJ3bs9ZYJCw,iYsmSZDGZDs
"𝐹𝐴𝑉𝑂𝑅𝐼𝑇𝐸 🩰 봄 내내 잘 산 &amp; 잘 쓴 11가지 뷰티패션템 총집합⚡️(그로브,인펑,실버목걸이,여쿨템들,봄향수) | jianssi",지안씨JIANSSI,57930,166000,2022-04-20T12:05:19Z,UCOrOHFBWXwInC1-nycKzX-g,-A6kDcc7ANQ
(광고) 뷰티 전문가 3인 모두가 놀란 #겉보속촉 CNP 프로폴리스 모이스처 선 ㅣ 싱테나,SINGLES KOREA 싱글즈 매거진,3782,220000,2022-04-26T03:47:07Z,UCm2BO5JBNKwja6D34cPk_hQ,R1OzIOlJJs0
촬영준비만 4시간걸리는 뷰티유튜버의 현실..🥹 + 바빠도 입생로랑 홈케어는 못참지💅ㅣMINCARONG,민카롱,25407,228000,2022-05-16T14:58:48Z,UCJC3eND1vV_MR_UJB7-E9LQ,S-vBrUyw_Os
(ENG) 평생 바르는 파운데이션의 양을 계산하면 얼마나 될까? [겟잇뷰티 TALK+] EP.15,tvN D STUDIO,569754,1890000,2022-05-03T10:00:24Z,UCLQ_lTDcNOj7VzNeW0kZ17w,u48cGuPLi0o
새 정부 충남공약에 K-뷰티 클러스터 등 7건 포함｜ TJB 대전·세종·충남뉴스,TJB NEWS,171,33900,2022-05-06T13:23:59Z,UCfyY-4xoQHDlRvCIXPhlubQ,EmolUW-3ZnM
뷰티핸섬 - Night Drive :: 220402 생기스튜디오,ready4d,9,,2022-04-16T20:59:07Z,UCxuogG1rEaCpjQCddtDaYyw,wSsk38cSwTY
"[유료광고] 차준환 인스타 같이 볼래요? 피드, 백ㅣ뷰티쁠(BEAUTY+)",beautypl,7150,102000,2022-05-12T03:00:01Z,UCRWssU-cbbCmyujhQhWBZmA,0ycCFZCjGE0
도내 최상위 S랭크급 쿨뷰티 초미녀분들과 컴퓨터 조립을 하니 행복합니다 ◔_◔,허수아비,38527,449000,2022-05-19T06:49:36Z,UCyoqIWgyiQmxYiNP_l7KlyQ,oH591RPIDo0
♬Rat a Tat - 뷰티박스 #순천만국제정원박람회축하쇼 #BEAUTYBOX #뷰티박스순천 #KPOP걸그룹,여수MBC Music+(Kpop&Trot),2035,667000,2022-04-26T04:59:21Z,UCwIiyFphTd-eTeLBvh8riNw,Cz7IqitHyyY
[시뷰티토크] 🌹오늘 좀 치하네요. 제이팍의 매력에🌹. 박재범과 함께하는 뷰티 진실게임 LET&#39;S GET IT,시뷰티 SIBEAUTY,135443,33500,2022-04-18T00:50:46Z,UC320ai2z01FwSlFeGRPGb9g,YTk4b397aXU
"발라드림 | 개.봉.박.두🔥뷰티 회사 예능 도전기🔥 퇴사한 직원, 대표님까지 출연하는 예능?! | 파우더룸(POWDERROOM)",파우더룸,3988,187000,2022-04-26T10:00:03Z,UC6yQArYJNJQb3PVqP5jhnAQ,7WaoNyFX8yo
(ENG) 보습력 좋고 끈적이지 않는 크림이 있다? 겉보속촉 토너와 크림의 등장 [겟잇뷰티 CLEAN] EP.14,tvN D STUDIO,380673,1890000,2022-04-21T10:00:26Z,UCLQ_lTDcNOj7VzNeW0kZ17w,WHZClwbMOJo
뷰티계의 대모가 이야기하는 &#39;아름다움&#39;과 &#39;성공&#39; | 김선진끌로에 김선진,IMBA 인플루언서,1063,554,2022-05-10T13:00:29Z,UC0545nL5_36pvoM0Aq9MNHw,LbZCTAuC4rg
부산반영구학원/부산반영구수강/제리뷰티아카데미/부산스킨52/ 부산튼살커버/부산 튼살타투/튼살커버/튼살타투/튼살치료,부산 제리뷰티 튼살타투 눈썹반영구,1364,43,2022-05-13T04:58:52Z,UCAzYS3daXOEh0dWYbl-ngfQ,X9jI_UbQzJA
[랜선뷰티 바이블_1탄] ✨방부제 미모✨를 위한 뷰티템! 쏘 COOL하게 리뷰해드립니다!,Kstar,17976,,2022-05-04T15:00:01Z,UCAIAn1gmUWEukE2e5BQ0Zew,3gFK78OYVu4
[50초숏핑] 바이탈뷰티 슈퍼콜라겐 플래티넘,카운셀러 TV 방튜브,5065,7490,2022-04-27T05:57:37Z,UCbpFfL0r2Xpqyi3y2n6VF3w,J39XPyhQsAw
(Sub✔)ASMRㅣ뷰티샵 원장님의 출장 속눈썹 펌ㅣ부분 후시녹음ㅣ속삭임 많이ㅣGetting my Eyelashes Permed by a Beauty Shop Owner,미니유 Miniyu ASMR,146876,,2022-04-05T11:51:15Z,UCNAA9T4V8AsCSfbSBlfeDrw,36uL6j1kuNg
광고❌ 뷰티 12년차💄 이찬석 쇼호스트의 10통 이상 비운 찐애정템❣│오늘도 찬스 EP002,오늘도 찬스 Everyday Chan's,2307,,2022-04-07T10:00:24Z,UC1EvL1p_Ov_8z7H9SHB_aug,qdiu8MIo4Po
기발한 헤어 꿀팁과 뷰티 트렌드 || 범생이부터 인기 학생까지 | 123 GO!의 멋진 헤어 메이크업 팁,123 GO! Korean,57777,446000,2022-05-13T07:00:12Z,UCU-7SdeUYlujznoTRHDttew,RHTtbOxYKEg
"(ENG) 괴물이 겟잇뷰티랑 무슨 상관인가, 싶지만 무려 아름다운 괴물 모음♥ [겟잇뷰티TALK+] EP.11",tvN D STUDIO,353245,1890000,2022-04-05T10:00:09Z,UCLQ_lTDcNOj7VzNeW0kZ17w,PcIEsAUtdnw
[메이플] 역대 뷰티 어워즈 정리,슈테른,152,,2022-04-28T12:00:34Z,UCNLkEFKidIP-t8QifUaMWBA,LmCBj-GwCSo
"24년 뷰티교수의, 선크림 후 착붙 바탕화장법",뷰티라이프,8970,41100,2022-05-13T00:45:00Z,UCoSeO02C4EqkIS2z1QgiGcw,BmPz32Y6qWc
멋진 틱톡 뷰티 팁과 놀라운 팁들,5분 Tricks DIY,3798,196000,2022-05-06T06:00:05Z,UCC-doNGXEByEzagvsQblFEw,PM6S4a3QAm0
"[롯데온] 프리미엄한 뷰티를 경험하다, 온앤더뷰티 💄🖤",롯데온 (LOTTE ON),615174,74100,2022-04-17T15:00:16Z,UCk--K0bYTFXZOsq9Qv1im0w,To2ybsyl4Nw
[수어통역] 사랑하는 언니를 떠나보내고..ㅣ소울뷰티디자인 김주미 대표ㅣ김현숙 수어통역사ㅣ새롭게 하소서,새롭게하소서CBS,31184,547000,2022-04-04T23:00:25Z,UCqCqf21juyyL_8peGs2CWGg,op5HbySYpGw
제14회 조지아 뷰티 트레이드 쇼 성황리 개최...조지아 애틀랜타 뷰티 협회,JOBKOREANEWS,92,5450,2022-04-07T17:16:45Z,UCae-tkuSzFBbkonRwZuomtw,R7-TbdrEAWk
"꽃보다 화사한, 눈 위의 완벽한 볼륨 마이뷰티아이즈 벌크 볼륨래쉬 MyBeautyEyes Loose volume lash",Mybeautyeyes마이뷰티아이즈,283,10600,2022-05-03T02:00:14Z,UCwCkRdD70GEMBdNPp8V_UiQ,lah1sV8lwV4
청담글로벌 공모주 청약전략 | 글로벌 뷰티 이커머스 업체  | 기업분석 | 공모가 분석,당장TV,862,19400,2022-05-16T13:14:32Z,UCi7yJOypT4VPRS7I7AR7ZMg,Qxoxr1cAL_I
[브리스바이오] 월드K뷰티 모델 선발대회 본선 현장,Bliss Bio,24,11,2022-05-10T00:41:24Z,UCG7e9fbWg2WkdwKBHmEE-Ew,BNLRFLaspqo
[유니크플레이] 뷰티나인 vs 위너스 핫클립 | 03.31 | 수원대,야구를사랑하는사람들,35,993,2022-04-01T02:06:50Z,UCO3a-xya_0Im_SenHzQC0FA,dAX5A6oBX30
스타일미3 (3화) 민규&#39;s 픽 뷰티셀캠! / 초롱&#39;s 브이로그🥰,스타일미(STYLE ME),1184,1660,2022-05-15T06:30:00Z,UCW8oRXTG8bt3EaVwaabZE6Q,013fxCQTwTY
[브리스바이오] 월드 k뷰티 모델 콘테스트 본선진출자,Bliss Bio,30,11,2022-05-04T00:20:22Z,UCG7e9fbWg2WkdwKBHmEE-Ew,WBuQYMEObO8
[ENG/JPN] 뷰티 방송만 무려 300개 이상 진행한.. 현직 쇼호스트 쿨톤 파우치 털기💜 | 쿨톤 색조 추천 | 쿨톤립 추천 | 쿨톤 블러셔 추천 | 재유JEYU,재유JEYU,85200,485000,2022-04-20T12:13:45Z,UC8P33HyFhfqThDUGk0disqw,XmQTgtBeM80
블랙뷰티가 발정났어요.  &quot;아빠~시집 보내줘요~힝~ &quot;,블랙뷰티 친구,6415,57,2022-04-17T21:53:21Z,UCL9MRI-LiMODWl8iAiR4gXw,SU1m5MiHDUk
"(TV CF 15s) 배우 이민호가 선택한 검증된 프리미엄 비건 뷰티, LBB",LBB 엘비비,397771,411,2022-04-27T01:04:45Z,UCRwW59yba09r3y7LlSBN0Eg,cSINsi8WgFg
예쁘고 좋은 건 크게 보라고 배웠어요.ㅣ뷰티쁠(BEAUTY+),beautypl,10014,102000,2022-05-13T06:00:03Z,UCRWssU-cbbCmyujhQhWBZmA,7muD6N96B4Q
"바짝 노글루펌 완전 정복📌백뷰티 파랑이 롯드,L컬 속눈썹펌,lash lifting",백원장 뷰티샵,3834,3740,2022-04-13T18:15:25Z,UCimQmG5G4SUF4BWABl0OXiw,wEu5LJUWXvU
[ 메이플 일기 ] 쪼꼬미만 노림(뷰티어워즈 믹염&amp;간단코디),겸마,535,,2022-05-20T10:26:24Z,UC6Y8Cu9hmOgXKqz1mFQpx0w,5-JR33EWuBM
탄탄하고 건강한 피부 케어 뷰티템은? l고현정 피부관리 비결!,Koy 코이,114724,24,2022-04-18T13:36:39Z,UCQqc0yAfheo1Qs9r8igLbQA,eo3EZUAk5a4
"HANDY LITTLE TOMORROWS / 수빈과 연준, 그리고 디올 뷰티가 쥐여준 내일의 아름다움.",DAZED KOREA,85349,94500,2022-05-15T09:01:35Z,UCNM1fP42FFhNkHngPMCiljw,0TUnRIDdfFM
[뷰티앤부티 시즌7]  상콤한 파인애플과 함께 1일 2회 관리 클렌즈 다이어트!!,뷰티앤부티,537,,2022-05-02T08:01:16Z,UC4f3wmVRxNCH1-psmAq_EdA,rzUjbJkSztU
[뷰티앤부티 시즌7] 와이어를 없애고 바스트에 편안함을 주는 퓨징브라,뷰티앤부티,285,,2022-05-09T07:28:13Z,UC4f3wmVRxNCH1-psmAq_EdA,hp7mBCcz1iE
(ENG) 말끔하게 촉촉하게♡ 얼굴에서 살살 녹는 클렌징밤 [겟잇뷰티 CLEAN] EP.12,tvN D STUDIO,396928,1890000,2022-04-07T10:00:22Z,UCLQ_lTDcNOj7VzNeW0kZ17w,qRspb3H-W-c
[뷰티앤부티 시즌7] 고혹적인 뷰티템! 주름개선 &amp; 미백 이중성 기능 화장품 크림&amp;에센스,뷰티앤부티,531,,2022-05-09T07:23:35Z,UC4f3wmVRxNCH1-psmAq_EdA,nsJU08WKg3E
"VLOG: 7일동안 스타일링 브이로그 (패션,뷰티,헤어)ep.15.🌸아닌가..먹방인가..ㅎ🍚(ft.봄여름코디/그믐달포토부스/토프베이지염색)",달님 DALNIM,14625,141000,2022-04-21T14:49:20Z,UCSOYF1lZgyK6c0iRK_0mlBA,bf-RwDgMUgY
[뷰티앤부티 시즌7] 쌓인 피로를 풀어주는 한 잔! 물에 타서 마시는 멀티비타민 !!,뷰티앤부티,320,,2022-05-09T07:29:29Z,UC4f3wmVRxNCH1-psmAq_EdA,gmckq6gW-yY
🎁경품이벤트 진행중🎁[랜선뷰티 바이블_2탄] ⛱여름맞이⛱를 위한 뷰티템! &#39;편리미엄&#39;의 모든 것~,Kstar,19496,,2022-05-11T15:00:20Z,UCAIAn1gmUWEukE2e5BQ0Zew,OLFjhm2DSO8
[랜선뷰티] 동안의 비결은 화장품 다이어트?! 휑해도 너무 휑한 그녀의 화장대!,Kstar,572,,2022-05-04T12:00:25Z,UCAIAn1gmUWEukE2e5BQ0Zew,yavucGmflzk
[뷰티앤부티 시즌7] 피부의 자정능력을 키워주는 세럼,뷰티앤부티,406,,2022-05-02T07:59:53Z,UC4f3wmVRxNCH1-psmAq_EdA,SxUqdXWyD6s
Pea Pea 및 립스틱 뷰티 팁 - 재미있는 스톱 모션 만화,Pea Pea Korea,6056,205000,2022-04-25T09:33:56Z,UCkh2c14z2R3TikzPPsoESTg,9-MWfMn-8AU
[랜선뷰티] 공개불가 파우치?! 시원하게 공개해드립니다! 이세은 파우치 속 아이템!,Kstar,170,,2022-05-04T12:00:25Z,UCAIAn1gmUWEukE2e5BQ0Zew,nntiJiEpBsQ
중간고사 끝! 속눈썹펌 하고 머리 하고 오늘은 뷰티데이[아롱다롱TV],아롱다롱TV ArongDarongTV,4006,113000,2022-05-01T01:00:10Z,UCSQPjdpKtG7egh3qmOcUn1w,TW6dGtZpmqw
"아르마니 뷰티 뉴 파워 패브릭+ 출시?! 매트,하이커버 파운데이션에 진심인 지성인 모여라 마침내 완성형 파운데이션 등장",hanabono하나보노,32249,290000,2022-04-18T13:00:35Z,UCgHyIDZJwTj1_spbMA1am-g,rizCb2VujtE
[롯데온] 롯데온의 프리미엄 뷰티 전문관 ‘온앤더뷰티’ GRAND OPEN!💄🖤,롯데온 (LOTTE ON),555347,74100,2022-04-12T00:30:09Z,UCk--K0bYTFXZOsq9Qv1im0w,rn3Nb6LINhU
여러분을 빛나게 해줄 놀라운 뷰티 팁,5 분 Tricks,24938,3860000,2022-05-04T08:00:01Z,UC03jtg6Imz882ZCPnB7bZ0w,4nEms7B7gNg
[직캠/4K] 뷰티박스 ♬받아줄래 #BEAUTYBOX #뷰티박스직캠 #뷰티박스순천 #순천만국제정원박람회축하쇼,여수MBC Music+(Kpop&Trot),522,667000,2022-05-02T11:30:07Z,UCwIiyFphTd-eTeLBvh8riNw,I_EiclQqOqI
집에서 남자친구랑 키스하는데 들이닥친 엄마｜뷰티 인사이드｜JTBC 181030 방송 외,DRAMA Voyage,21765,250000,2022-04-27T07:48:56Z,UCKuwp52MjSk-zeFRpchSheg,gWG5e4uaJcc
"🔬새롭게 사용해본 &#39;기능성 좋은&#39; 뷰티템 리뷰〰️변비 탈출템, 봄철 스킨케어, 촉촉한데 지속력좋은 립, 에스쁘아 신상 브로우 :: 채소(CHAESO)",CHAESO 채소,21092,184000,2022-04-23T13:04:16Z,UCKyF_OgFAv5ZFSPGzMpoKxA,WYU5lEtwtPM
[우리말 다듬기] ‘클린 뷰티’ 대신 ‘친환경 화장품’,국립국어원,62,2370,2022-04-18T07:29:00Z,UCQEUCVtOyPAozp76V1_Aw0A,8Wn66OoBSss
"글로벌 6인조 걸그룹 (한국,일본,태국,베트남) 뷰티박스(BEAUPTY BOX) 리허설 풀영상- Rat A Tat, 받아줄래?!(Take My Heart?!)(뷰티박스 걸그룹)",신호등TV,257,90700,2022-04-26T12:29:04Z,UCPyB2dM9IIOMh1ctuybi3PA,3uPjtVAOlxE
[뷰티솔루션] 화장품연구원이 알려주는 베이스메이크업에 대한 모든 것 ㅣ 파우더? 파운데이션? 비비크림?,나우코스 NOWCOS,1227,227,2022-04-08T08:00:11Z,UCwGhtq_w-wrMfJe7y5Gt6nw,_f_u2gtHLt4
[뷰티앤부티 시즌7] 100가지 운동을 이 기구 하나로! 올인원홈트기구!!,뷰티앤부티,437,,2022-05-02T07:51:24Z,UC4f3wmVRxNCH1-psmAq_EdA,JuCJ33h4NxQ
[랜선뷰티] 24시간이 모자란 워킹맘 배우 &#39;최정윤&#39;의 꿀광피부 케어법 대공개!,Kstar,1399,,2022-05-11T12:00:15Z,UCAIAn1gmUWEukE2e5BQ0Zew,U7lv5C7JhcE
"[뷰티 경력 22년] 향수 향 오래가는 법이 궁금하다고요? 향수 지속력 높이는 방법, 이 영상 하나로 끝!",백지수의 뷰티백과,6249,26400,2022-05-12T10:00:12Z,UCdehyf7mVGfdXaSxcIy0Vcg,Rs25QiE6F5U
"한국콜마, ‘K-뷰티’ 경쟁력 높인다...배경은?",한국의약통신TV,99,,2022-05-09T09:15:19Z,UCrLDlzyi9k71Q-TvPrFJoAA,F2wZRv9BQSs
[랜선뷰티_1회예고] 이 언니 뭐야?! 방부제 미모 &#39;이세은&#39; 등장!,Kstar,289,,2022-04-27T06:20:15Z,UCAIAn1gmUWEukE2e5BQ0Zew,JcIPlcYfnoE
스우파X메가스터디뷰티아카데미,메가스터디뷰티아카데미,20569,16,2022-04-12T04:32:45Z,UCW-37SGtAztvqdmA9wk5vDg,SUCefVBZo8o
[뷰티 경력 22년] 제작진 파우치 털기ㅣ이너뷰티템부터 탐나는 누드립까지 없는 게 없는 남다른 파우치,백지수의 뷰티백과,6663,26400,2022-05-05T10:00:23Z,UCdehyf7mVGfdXaSxcIy0Vcg,utrKDZRFQTc
발렌티노뷰티 고 쿠션+로쏘 발렌티노 립스틱 내돈내산 팩폭 리뷰 VALENTINO BEAUTY GO-CUSHION + ROSSO VALENTINO,깨모ggemo,7470,48900,2022-04-14T10:11:44Z,UCKxsnH8o2fymQDymR0-5MNw,JxMHQJ6gp6c
[K-뷰티TV]실험과 실증으로 검증된 구증구포 흑삼추출물 모편안샴푸,K뷰티-TV FDA-TV,41,4300,2022-04-28T12:18:20Z,UCt1PAGbAedG8bfZWY6H5Ixw,fZ5FM3Ed_Cs
파워패브릭 리뉴얼!! 깨끗한 매트 파데를 찾는다면 이거쥐😎 파데맛집 조가네✨ 아르마니 뷰티 파워패브릭플러스,YOOTRUE ON AIR,82159,422000,2022-05-13T09:32:12Z,UCZCvbWrBFGQeZwf5qczqLFg,4-JIdhI4mGk
[1편] 남자 뷰티크리에이터 가방에는 무엇이 있을까? - 뷰티편,핸쩜 Hanzzom,213,26,2022-05-06T06:54:57Z,UCwdfYnX2PL4qD-BddHh1ULw,SVIBHu-5x5w
[뷰티앤부티 시즌7] 다시찾는 피부 탄력!! 튠페이스!!!!,뷰티앤부티,353,,2022-05-02T07:57:24Z,UC4f3wmVRxNCH1-psmAq_EdA,LMCz9A6scYw
[유료광고] 슈화 인스타그램 같이 볼래요?ㅣ뷰티쁠(BEAUTY+),beautypl,29021,102000,2022-05-09T02:00:13Z,UCRWssU-cbbCmyujhQhWBZmA,EHsVCyKOymM
캘리포니아 아몬드 협회 GIF ① 뷰티간식 아몬드 레시피,California Almonds,3981,9480,2022-04-20T15:43:29Z,UCi8_3nuufYI1XHdBxILlIAw,iyquBNr335I
CJ 올리브영 비건뷰티_비건뷰티도 색다르게 어뮤즈 편,스튜디오빅배스,92,10,2022-04-21T08:06:50Z,UCZtWIcWTQ-_J8FKoZXhlaFQ,QnpFcVzJyXY
🎁경품이벤트 진행중🎁 신개념 언택트 뷰티 바이블 #랜선뷰티 5월 4일 밤 8시 첫방송!,Kstar,3667,,2022-04-25T06:02:02Z,UCAIAn1gmUWEukE2e5BQ0Zew,ptJhWfcYxlQ
‘영진전문대학교 뷰티융합과가 최근 어린이날 100주년을 축하하는 이벤트’,경북도민방송TV,1384,11400,2022-05-09T06:32:23Z,UCJTPbGBk9KaS6drKQz91JVQ,uoYjOExYIBE
멋진 뷰티 및 메이크업 꿀팁 || 123 GO! GOLD의 천재적인 여성용 트릭,123 GO! GOLD Korean,34558,159000,2022-05-09T09:47:55Z,UClnx4sXvG3g4PRTrQh_M32g,HX8n-FkqPyk
성형/뷰티 시뮬레이션 &#39;미리해봐&#39; 광고 15초,미리해봐,26409,21,2022-05-06T05:17:03Z,UCx5cb6Y15F-yB_bxLYvFI5A,71X_g-6FxaA
[뷰티앤부티 시즌7] 살찔 걱정 없이 맛있게 먹는 방탄커피! BTS? NO! BTCoffee,뷰티앤부티,278,,2022-05-02T07:55:45Z,UC4f3wmVRxNCH1-psmAq_EdA,ysdYabGf-Fs
[백석예술대학교_뷰티예술학부]백석뷰티인들의 1주일 브이로그 _ VLOG 🤍🍀,백석예술대학교 뷰티예술학부,173,64,2022-05-20T07:42:15Z,UClXR7uKC_7IP7PvBsm4rU6A,OBScSRzb5p4
[뷰티산업학과 제 9회 졸업 전시회] 배천 학생 작품,성신여자대학교 뷰티산업학과,66,44,2022-05-18T17:05:22Z,UCkfCqnKU2t2jc6fdw-0SYjg,twUfx4LhImI
[시뷰티토크] 트위터에서 구한 룸메 ? 쿨워터향 뿜뿜 멋진 언니?😮 시뷰티 찐친들이랑 향수 M.B.T.I 테스트로 나랑 찰떡인 향수 찾아버려ㄸr.,시뷰티 SIBEAUTY,17930,33500,2022-04-28T09:00:37Z,UC320ai2z01FwSlFeGRPGb9g,wdZAGZVZr0E
💃구독자 이벤트 🙋‍♀️ 비건 뷰티? 친환경? 야 너두 할 수 있어! 요가 매거진 디렉터의 그린 라이프로그 / 요리팁 / 클린 뷰티,채널 시코르  CH.CHICOR,13739,1310,2022-04-08T11:11:17Z,UCbcoJcFHnD7Qo9GHVB_yE4w,w1Bf0pPWQ40
